movie_id,average_rating,num_ratings,variance
105,3.282608695652174,23,0.6918714555765594
106,4.0,1,0.0
107,3.326923076923077,26,0.8258136094674556
108,4.0,1,0.0
110,4.031645569620253,237,0.9325428617208753
111,4.105769230769231,104,0.6666974852071008
112,3.5434782608695654,46,0.8459357277882791
113,3.3333333333333335,3,0.22222222222222224
116,3.9,5,0.8399999999999999
117,3.0,1,0.0
118,2.5,2,0.25
119,3.0,2,0.0
121,4.0,2,0.0
122,2.65625,16,0.4912109375
123,4.375,4,0.671875
125,3.5833333333333335,12,1.4513888888888886
126,2.0,7,0.5714285714285714
128,3.0,1,0.0
129,2.0,1,0.0
132,2.8333333333333335,6,0.47222222222222215
135,2.9516129032258065,31,1.0218522372528616
137,3.0,1,0.0
140,3.5,16,0.4375
141,3.494186046511628,86,0.7005475932936719
144,3.3333333333333335,12,0.6805555555555557
145,3.2450980392156863,51,0.7291426374471357
146,3.3333333333333335,3,0.22222222222222224
147,3.466666666666667,15,0.6822222222222224
148,5.0,1,0.0
149,2.0,1,0.0
150,3.845771144278607,201,0.7647706739932184
151,3.5454545454545454,44,0.8842975206611573
152,1.5,2,0.25
153,2.9160583941605838,137,0.8122968725025311
154,3.875,12,0.3385416666666667
155,2.4166666666666665,6,1.5347222222222223
156,3.3333333333333335,3,0.8888888888888888
157,2.8636363636363638,11,1.0950413223140494
158,2.806451612903226,62,1.2206035379812692
159,2.892857142857143,14,0.7920918367346939
160,2.8771929824561404,57,1.0375500153893507
161,3.6359223300970873,103,0.7630785182392318
162,4.205882352941177,17,0.38408304498269913
163,3.5606060606060606,66,0.9735996326905418
164,3.3214285714285716,14,0.5573979591836736
165,3.5555555555555554,144,0.8441358024691361
166,2.8333333333333335,3,1.0555555555555556
168,3.0833333333333335,54,1.6550925925925923
169,2.4,10,0.89
170,3.2285714285714286,35,0.8191836734693877
171,3.8333333333333335,6,0.8055555555555555
172,2.6792452830188678,53,1.1235315058739763
173,2.6693548387096775,62,1.0398673257023932
174,2.7,10,1.9599999999999997
175,3.975,20,0.5368750000000001
176,4.3076923076923075,13,0.25147928994082847
177,2.75,8,1.1875
178,1.0,1,0.0
179,1.5,2,0.25
180,3.4027777777777777,36,0.8308256172839509
181,2.264705882352941,17,1.268166089965398
183,3.5,2,0.25
184,3.5,2,0.25
185,3.0401785714285716,112,1.0675821109693886
186,2.8229166666666665,48,1.1300998263888888
187,4.125,4,0.546875
188,3.4583333333333335,12,0.9357638888888888
189,3.0,1,0.0
190,2.8,5,1.7600000000000002
191,2.4166666666666665,6,1.701388888888889
193,2.4714285714285715,35,0.9991836734693874
194,3.6666666666666665,18,1.5277777777777777
195,3.1,10,1.44
196,2.6666666666666665,45,0.8222222222222225
198,3.25,28,0.8303571428571429
199,4.125,4,0.546875
201,3.0,1,0.0
202,3.0,1,0.0
203,3.4318181818181817,22,0.5976239669421487
204,2.716666666666667,30,1.2280555555555555
205,3.1666666666666665,9,0.33333333333333326
206,3.0,2,1.0
207,3.4285714285714284,21,1.1258503401360542
208,2.9130434782608696,115,0.9054820415879017
209,3.1666666666666665,3,0.38888888888888884
210,3.0,4,0.5
211,3.5,2,0.25
212,3.0,3,1.1666666666666667
213,3.8333333333333335,6,2.7222222222222228
214,4.0,2,0.0
215,4.041666666666667,24,0.9565972222222223
216,3.326530612244898,49,1.1076634735526856
217,2.3333333333333335,6,1.888888888888889
218,3.4285714285714284,14,0.9591836734693878
219,3.0,1,0.0
220,3.0,1,0.0
222,3.75,16,1.4375
223,3.855769230769231,104,0.8878513313609477
224,3.6125,40,0.5560937499999998
225,3.5384615384615383,52,0.604289940828402
227,2.8636363636363638,22,1.0268595041322315
228,2.3333333333333335,3,0.8888888888888888
229,3.4285714285714284,7,0.6020408163265306
230,3.3958333333333335,24,0.5412326388888888
231,3.0601503759398496,133,1.2482616315224155
232,3.892857142857143,14,1.3992346938775506
233,3.5,12,0.25
234,2.588235294117647,17,0.8304498269896193
235,3.6785714285714284,70,0.8145408163265305
236,3.477777777777778,45,0.8217283950617283
237,3.340909090909091,22,1.0315082644628097
238,4.0,2,1.0
239,3.0,17,1.0588235294117647
240,2.375,4,0.421875
241,4.0,1,0.0
242,3.6,5,0.6400000000000002
243,3.0,1,0.0
246,4.293103448275862,29,0.5606420927467303
247,3.9285714285714284,21,0.5544217687074832
248,3.176470588235294,17,0.939446366782007
249,3.7222222222222223,18,0.7561728395061729
250,2.5,6,1.0
251,3.0,3,0.16666666666666666
252,3.453488372093023,43,0.7303948080043268
253,3.458715596330275,109,1.0235249558118
254,3.0,1,0.0
255,2.0714285714285716,7,2.030612244897959
256,2.8285714285714287,35,1.0563265306122451
257,3.5,14,0.8214285714285714
258,2.6,10,1.04
259,3.2,5,0.15999999999999998
260,4.231075697211155,251,0.7573609942699342
261,3.880952380952381,42,0.5691609977324263
262,3.9047619047619047,21,0.37188208616780033
263,4.0,1,0.0
265,3.9393939393939394,33,1.1023875114784207
266,3.3970588235294117,68,0.9452854671280281
267,2.9411764705882355,17,1.5847750865051902
269,3.0,2,0.0
270,3.4,5,1.5400000000000003
271,3.5,4,1.25
272,3.7580645161290325,31,1.207596253902185
273,2.9464285714285716,28,1.0596301020408163
274,2.9285714285714284,7,1.3163265306122447
275,2.0,6,0.3333333333333333
276,3.25,22,0.6306818181818182
277,3.223684210526316,38,1.2986495844875343
278,1.5,2,0.25
279,3.0,2,0.0
280,4.076923076923077,13,0.6863905325443789
281,3.7857142857142856,14,0.5969387755102041
282,3.3375,40,0.85484375
283,3.6666666666666665,3,1.5555555555555554
284,4.5,1,0.0
285,4.0,1,0.0
287,3.0,1,0.0
288,3.233695652173913,92,1.2524515595463146
289,3.5625,8,1.08984375
290,4.035714285714286,14,0.6594387755102039
291,2.3333333333333335,3,0.22222222222222224
292,3.4257425742574257,101,0.8088422703656512
293,4.018796992481203,133,0.7383684775849401
294,3.0,2,0.0
295,3.0,1,0.0
296,4.197068403908795,307,0.903346454604291
298,2.0,1,0.0
299,4.0,4,1.0
300,3.5185185185185186,81,0.7064471879286696
301,4.0,1,0.0
302,3.2,5,0.15999999999999998
303,2.953125,32,0.786865234375
304,3.6666666666666665,3,1.5555555555555554
305,2.8333333333333335,9,1.3333333333333335
306,4.21875,16,1.0302734375
307,3.8958333333333335,24,1.2703993055555556
308,4.025,20,0.6118749999999998
310,3.0,1,0.0
311,3.0,1,0.0
312,1.4444444444444444,9,0.5246913580246914
313,3.3333333333333335,3,0.22222222222222224
314,3.75,16,0.65625
315,3.0789473684210527,38,0.9411357340720223
316,3.375,140,0.7075892857142857
317,3.2037037037037037,81,1.1159122085048019
318,4.429022082018927,317,0.5067917881559166
319,3.6,20,1.4400000000000002
320,3.0,1,0.0
321,4.0,2,0.0
322,3.55,10,1.0225000000000002
324,4.0,1,0.0
325,2.5,7,1.2142857142857142
326,4.0,3,0.6666666666666666
327,2.823529411764706,34,1.2188581314878897
328,3.15,10,1.2525
329,3.3935185185185186,108,0.6576431755829902
330,3.0,6,0.3333333333333333
331,3.0,2,0.0
332,2.8333333333333335,12,1.0555555555555558
333,3.78,50,1.1616000000000004
334,4.2,5,0.5599999999999999
335,3.5,2,0.25
336,3.0,1,0.0
337,3.7662337662337664,77,0.8674312700286728
338,2.8421052631578947,19,0.9750692520775623
339,3.4693877551020407,98,0.7745730945439409
340,3.4,5,0.24
341,4.0,2,0.0
342,3.272727272727273,33,1.046831955922865
343,2.9,5,0.64
344,3.040372670807453,161,1.1396743952779589
345,3.5972222222222223,36,0.9280478395061726
346,3.5,6,0.25
347,3.5,6,0.5833333333333334
348,3.5833333333333335,30,1.2180555555555554
349,3.6045454545454545,110,0.6049793388429747
350,3.3859649122807016,57,0.7282240689442909
351,3.176470588235294,17,0.7629757785467128
352,2.5,2,0.25
353,3.609375,64,0.925537109375
354,3.3333333333333335,6,0.5555555555555556
355,2.357142857142857,42,0.9200680272108835
356,4.164133738601824,329,0.6888655869772086
357,3.5194174757281553,103,1.227778301442174
358,2.6666666666666665,9,0.2222222222222222
359,3.0,1,0.0
360,2.6875,8,0.43359375
361,3.0588235294117645,17,0.34948096885813146
362,3.5294117647058822,34,1.1314878892733566
363,4.0,2,0.0
364,3.941860465116279,172,0.6972011898323405
365,3.25,4,0.6875
366,2.9166666666666665,12,1.451388888888889
367,3.1847133757961785,157,0.9977281025599419
368,3.5,74,0.6959459459459459
369,4.0,2,0.0
370,3.060344827586207,58,1.026530915576695
371,3.3095238095238093,21,0.6303854875283447
372,2.761904761904762,21,1.1575963718820863
373,3.6363636363636362,11,0.5950413223140497
374,2.2,25,1.4200000000000004
376,3.25,40,0.65
377,3.5292397660818713,171,0.8675660887110546
378,2.7857142857142856,7,0.5612244897959184
379,2.5,21,0.8571428571428571
380,3.497191011235955,178,0.8272393005933597
381,3.8181818181818183,11,0.6487603305785123
382,3.15625,16,0.9912109375
383,3.0952380952380953,21,1.0385487528344672
384,3.25,2,0.0625
385,4.0,1,0.0
386,3.0,1,0.0
387,2.375,4,0.921875
388,3.0,2,1.0
389,4.5,2,0.25
390,3.7,5,1.16
391,4.5,1,0.0
393,2.5,10,1.05
405,2.4166666666666665,12,0.5347222222222223
406,3.0,1,0.0
407,3.4375,8,0.77734375
408,3.0,2,1.0
409,2.0,1,0.0
410,3.1011904761904763,84,0.5582128684807258
412,3.5,15,1.0333333333333334
413,2.7884615384615383,26,0.8494822485207097
414,2.3333333333333335,6,0.2222222222222222
415,2.53125,16,0.5458984375
416,2.5,8,0.75
417,3.6923076923076925,13,1.289940828402367
418,3.0,2,0.0
419,2.675,20,1.381875
420,2.7203389830508473,59,0.866704969836253
421,3.2083333333333335,12,0.3107638888888889
422,3.2,5,0.15999999999999998
423,2.85,10,0.3025
424,1.8333333333333333,3,0.7222222222222223
425,3.75,2,0.0625
426,3.142857142857143,7,0.12244897959183675
427,2.5416666666666665,12,1.1440972222222223
428,3.7222222222222223,18,0.5895061728395061
429,2.0,6,0.4166666666666667
430,3.75,2,1.5625
431,3.738095238095238,42,0.6337868480725624
432,2.6454545454545455,55,1.0333884297520664
433,2.75,8,0.625
434,3.0346534653465347,101,0.8032545828840317
435,2.4206349206349205,63,1.12862181909801
436,2.5714285714285716,7,0.7448979591836735
437,2.1666666666666665,9,0.4444444444444444
438,2.7142857142857144,7,0.489795918367347
440,3.5460526315789473,76,0.4419581024930747
441,3.9285714285714284,42,0.840136054421769
442,3.0925925925925926,81,0.9759945130315503
444,2.3333333333333335,6,0.5555555555555555
445,3.0,12,0.6666666666666666
446,3.8333333333333335,9,1.5
448,3.625,8,0.234375
449,1.0,1,0.0
450,3.0,7,0.5714285714285714
451,4.0,1,0.0
452,3.0,3,0.6666666666666666
453,2.8,5,0.5599999999999999
454,3.5346534653465347,101,0.674541711596902
455,2.391891891891892,37,1.1504747991234479
456,3.75,4,1.3125
457,3.9921052631578946,190,0.6144113573407215
458,2.8,5,0.15999999999999998
459,2.25,6,0.3125
460,2.6666666666666665,3,0.22222222222222224
461,2.75,4,1.1875
464,2.9,10,0.4900000000000001
466,2.8666666666666667,60,1.123888888888889
467,5.0,1,0.0
468,3.2045454545454546,22,0.6740702479338843
469,3.4,5,0.64
470,1.0,1,0.0
471,3.55,40,1.1974999999999998
472,2.5833333333333335,6,0.3680555555555555
473,1.8571428571428572,7,0.5510204081632653
474,3.692857142857143,70,0.46637755102040757
475,4.3,25,0.38
476,1.0,1,0.0
477,3.3823529411764706,17,0.3096885813148789
478,2.5,1,0.0
479,2.25,4,0.1875
480,3.75,238,0.7284663865546218
481,3.1578947368421053,19,0.6592797783933522
482,3.625,8,0.171875
484,3.0,2,4.0
485,2.9339622641509435,53,0.9154503381986472
486,3.0,3,0.6666666666666666
487,2.5,4,2.25
488,3.0,1,0.0
489,2.8636363636363638,11,0.09504132231404959
490,3.0,12,0.5
491,3.2941176470588234,17,1.1487889273356398
492,3.75,14,0.7053571428571429
493,3.6666666666666665,12,0.34722222222222215
494,3.3780487804878048,41,0.93634741225461
495,5.0,1,0.0
496,5.0,1,0.0
497,3.813953488372093,43,0.756084369929692
499,2.5,2,0.25
500,3.388888888888889,144,0.8105709876543215
501,3.6666666666666665,6,0.9722222222222223
502,2.3666666666666667,15,1.0155555555555555
504,3.0,2,0.0
505,2.2142857142857144,7,1.2755102040816326
506,4.5,2,0.25
507,3.3846153846153846,13,0.3905325443786983
508,3.6136363636363638,66,0.7787534435261712
509,3.540983606557377,61,0.9778285407148626
510,3.0,1,0.0
511,3.0,2,1.0
512,3.0,4,0.5
513,3.375,4,0.171875
514,3.4166666666666665,18,1.090277777777778
515,3.6041666666666665,24,0.978732638888889
516,3.0555555555555554,18,0.858024691358025
517,3.2777777777777777,9,0.9506172839506173
518,2.375,4,0.171875
519,2.4047619047619047,21,1.1814058956916096
520,3.130434782608696,69,1.1206679269061122
521,3.1666666666666665,3,0.05555555555555556
522,3.2857142857142856,7,1.489795918367347
523,3.5,4,0.25
524,3.485294117647059,34,0.8453719723183389
526,4.0,1,0.0
527,4.225,220,0.9482386363636354
528,2.3333333333333335,3,0.22222222222222224
529,3.875,40,0.571875
531,3.25,24,0.7916666666666666
532,3.0,16,0.34375
533,2.888888888888889,18,0.4598765432098766
534,3.607142857142857,14,0.7206632653061226
535,3.2666666666666666,15,1.8288888888888892
536,3.3333333333333335,3,0.22222222222222224
537,3.1666666666666665,12,0.6388888888888888
538,3.5833333333333335,12,0.9513888888888888
539,3.4716981132075473,106,0.6925952296190816
540,2.6666666666666665,18,0.7777777777777777
541,4.100806451612903,124,0.9031445109261181
542,2.7857142857142856,14,1.4897959183673468
543,3.317073170731707,41,1.0580011897679953
544,2.4375,8,0.58984375
546,2.0,21,0.8571428571428571
547,3.25,2,0.5625
548,2.75,6,0.6458333333333334
549,4.5,2,0.25
550,3.4,5,1.0400000000000003
551,3.553763440860215,93,0.9756041160827843
552,3.262295081967213,61,0.7098898145659768
553,3.8153846153846156,65,0.9966863905325445
555,3.8,65,0.8061538461538462
556,3.3333333333333335,6,0.5555555555555555
558,2.9375,8,0.52734375
562,3.5434782608695654,23,0.8024574669187147
563,4.0,1,0.0
564,1.5,2,0.25
567,2.0,3,0.6666666666666666
568,3.5,2,0.25
569,2.6666666666666665,6,0.8888888888888888
573,3.5,1,0.0
574,3.25,4,0.1875
575,2.65625,16,1.3662109375
577,2.125,4,0.796875
579,3.0,1,0.0
580,2.8,5,0.96
581,4.0,4,0.5
583,4.0,1,0.0
585,2.736111111111111,36,0.8400848765432101
586,2.9956896551724137,116,0.9762745243757422
587,3.4347826086956523,115,0.8674858223062383
588,3.7923497267759565,183,0.7710890143032038
589,3.970982142857143,224,0.8551847496811221
590,3.8353658536585367,164,0.7350907198096375
592,3.4285714285714284,189,0.5967498110355254
593,4.161290322580645,279,0.7266736038848415
594,3.616883116883117,77,0.6162084668578174
595,3.7705479452054793,146,0.70591339838619
596,3.45,60,1.0975000000000001
597,3.4851851851851854,135,0.7145953360768169
599,3.8181818181818183,11,0.8760330578512397
600,4.0,1,0.0
602,4.0,1,0.0
605,3.0,10,0.75
606,3.0,4,0.5
608,4.116022099447513,181,0.6826714691248731
609,3.5714285714285716,14,0.5306122448979592
610,3.5454545454545454,33,0.884297520661157
611,2.4166666666666665,6,1.701388888888889
612,2.5,6,0.5
613,3.1875,8,1.49609375
615,3.0,1,0.0
616,3.411111111111111,45,0.7476543209876545
617,2.8333333333333335,3,0.7222222222222222
618,3.0,1,0.0
619,2.6,5,2.7399999999999998
626,5.0,1,0.0
627,3.3333333333333335,6,0.9722222222222222
628,3.642857142857143,35,0.7795918367346936
631,3.1818181818181817,11,1.012396694214876
632,4.0,1,0.0
633,5.0,1,0.0
634,2.25,4,0.6875
635,3.0,2,0.0
636,3.0,1,0.0
637,3.0454545454545454,33,1.050964187327824
638,3.0,1,0.0
639,3.0,4,0.5
640,2.6818181818181817,11,1.285123966942149
645,3.5,2,0.25
647,3.3275862068965516,29,1.0737217598097497
648,3.537037037037037,162,0.8072702331961588
649,3.0,1,0.0
650,3.0,4,2.0
653,3.0923076923076924,65,0.7145562130177521
656,3.0,5,0.4
661,3.4489795918367347,49,1.0229071220324861
662,3.2857142857142856,7,1.9183673469387752
663,3.2916666666666665,12,1.060763888888889
665,4.333333333333333,3,0.05555555555555555
667,2.8125,8,0.99609375
668,4.25,2,0.5625
670,4.75,2,0.0625
671,3.486111111111111,36,1.395640432098765
673,2.707547169811321,53,1.2493770024919906
674,3.1666666666666665,9,1.4444444444444444
678,3.8333333333333335,9,0.16666666666666663
679,4.0,1,0.0
680,4.125,4,0.546875
685,4.0,2,1.0
688,2.3333333333333335,9,0.9444444444444446
691,3.3333333333333335,3,0.22222222222222224
692,2.0,4,1.5
694,2.9545454545454546,11,0.5661157024793388
695,4.0,2,0.0
697,2.7,5,0.36
698,1.0,1,0.0
700,3.2142857142857144,7,0.7040816326530613
703,2.0,2,0.0
704,2.5714285714285716,7,1.030612244897959
706,3.0,1,0.0
707,2.880952380952381,21,0.9501133786848073
708,3.3879310344827585,58,0.6383026159334126
709,3.090909090909091,11,0.6735537190082643
710,2.5625,8,0.21484375
711,3.05,10,0.9224999999999998
714,3.966666666666667,15,1.0155555555555555
715,3.6666666666666665,3,0.22222222222222224
718,4.125,4,0.296875
719,2.842857142857143,35,0.9253061224489794
720,4.092592592592593,27,1.4636488340192042
722,4.0,1,0.0
724,3.032258064516129,31,0.8537981269510924
725,2.5,5,0.6
726,3.0,1,0.0
728,3.5,10,0.5
731,3.3333333333333335,3,0.22222222222222224
733,3.6404958677685952,121,0.8191038863465621
735,3.9285714285714284,7,0.17346938775510207
736,3.321138211382114,123,1.0899596800846048
737,2.65,20,1.8524999999999998
741,4.148148148148148,27,0.4410150891632373
742,2.8181818181818183,11,1.1033057851239667
743,2.5172413793103448,29,0.8186682520808561
745,3.8958333333333335,48,1.187065972222222
747,3.3333333333333335,3,0.22222222222222224
748,3.1136363636363638,22,0.8393595041322315
750,4.268041237113402,97,0.6446487405675412
757,4.0,1,0.0
759,3.5,2,0.25
760,4.25,2,0.0625
761,2.789473684210526,19,1.0872576177285318
762,2.4146341463414633,41,1.1451516954193932
764,3.5,2,0.25
765,3.1578947368421053,19,0.6329639889196678
766,3.5,4,0.25
773,3.5,1,0.0
775,3.0,1,0.0
778,4.03921568627451,102,0.674932718185313
779,4.0,2,1.0
780,3.4455445544554455,202,0.9871336143515347
781,3.5,7,0.5714285714285714
782,3.0,8,0.9375
783,3.3297872340425534,47,0.8433680398370302
784,2.8055555555555554,54,1.3557098765432098
785,3.369047619047619,42,0.8459467120181403
786,3.109375,64,1.058349609375
788,2.731707317073171,82,1.3609458655562159
790,2.0,1,0.0
791,4.0,1,0.0
795,3.5,2,0.25
798,2.7083333333333335,12,1.185763888888889
799,3.4565217391304346,23,0.8459357277882797
800,4.157894736842105,19,0.8961218836565097
801,3.1363636363636362,11,0.6859504132231405
802,3.3369565217391304,46,0.8266776937618144
803,4.0,1,0.0
804,3.25,8,0.9375
805,3.657142857142857,35,0.6395918367346939
806,1.5,1,0.0
808,3.5,2,0.25
809,2.3333333333333335,9,0.6111111111111112
810,2.25,12,1.8958333333333333
813,2.8,5,0.5599999999999999
818,3.25,10,0.7625
823,3.5,1,0.0
824,4.0,1,0.0
828,3.3333333333333335,6,0.888888888888889
829,2.6666666666666665,9,0.8888888888888888
830,3.0714285714285716,21,1.1020408163265307
832,3.3378378378378377,37,0.8115412710007307
833,2.0,6,1.4166666666666667
835,3.6666666666666665,3,0.22222222222222224
836,2.8823529411764706,17,0.6626297577854671
837,3.272727272727273,33,0.8347107438016527
838,3.9166666666666665,30,0.7513888888888887
839,2.8333333333333335,15,1.3555555555555556
840,3.375,4,0.171875
841,3.0,2,0.0
842,2.5416666666666665,12,1.0190972222222223
848,3.2857142857142856,7,1.0612244897959184
849,2.9204545454545454,44,1.0561725206611567
851,2.8333333333333335,6,1.0555555555555556
852,3.1744186046511627,43,0.9870200108166578
858,4.2890625,192,0.8135782877604166
861,3.8333333333333335,9,0.7777777777777778
866,4.0,23,0.5869565217391305
867,1.75,2,1.5625
869,3.6666666666666665,3,0.22222222222222224
870,1.0,2,0.0
875,3.5,1,0.0
876,5.0,1,0.0
879,3.0,4,2.5
880,2.740740740740741,27,0.9513031550068589
881,2.1,5,0.64
882,2.0,1,0.0
885,2.5,2,0.25
886,2.6666666666666665,6,1.9722222222222223
888,2.1666666666666665,3,1.3888888888888886
889,4.0,1,0.0
891,3.8,5,0.96
892,3.5384615384615383,13,0.36390532544378706
893,3.6666666666666665,3,0.8888888888888888
896,2.5,2,0.25
897,3.75,2,0.0625
898,4.310344827586207,29,0.5933412604042807
899,4.074468085106383,47,0.946582163875056
900,3.7083333333333335,12,0.3940972222222223
901,3.0,7,1.9285714285714286
902,3.8472222222222223,36,0.8863811728395062
903,4.025,60,0.911875
904,4.261904761904762,84,0.609977324263038
905,4.321428571428571,14,0.48596938775510207
906,4.142857142857143,7,0.6224489795918368
907,3.5,2,0.25
908,4.184210526315789,57,0.5932594644506002
909,3.962962962962963,27,0.8875171467764059
910,4.01,50,0.6749000000000003
911,3.8076923076923075,13,0.40532544378698215
912,4.24,100,0.8023999999999996
913,4.170454545454546,44,0.3857179752066116
914,4.042857142857143,35,0.8195918367346943
915,3.7666666666666666,30,0.6788888888888889
916,4.0576923076923075,26,0.6024408284023666
917,3.5,2,0.25
918,4.1,10,0.44000000000000006
919,3.880434782608696,92,1.0400519848771264
920,3.6444444444444444,45,1.0958024691358024
921,3.388888888888889,9,0.6543209876543208
922,4.333333333333333,27,0.4259259259259258
923,4.043478260869565,69,0.9256458727158157
924,3.8944954128440368,109,1.2067586903459298
926,4.229166666666667,24,0.7495659722222223
927,4.0,3,0.0
928,4.166666666666667,18,0.5555555555555556
929,3.5,1,0.0
930,4.25,20,0.2625
931,3.8333333333333335,9,0.5555555555555556
932,3.9375,8,1.27734375
933,4.217391304347826,23,0.6701323251417769
934,3.25,12,1.1041666666666667
935,3.8333333333333335,3,1.0555555555555556
936,4.0,6,0.75
937,3.5,2,0.25
938,3.25,6,1.3958333333333333
940,4.0,8,0.8125
941,3.75,2,0.0625
942,4.333333333333333,6,0.22222222222222224
943,3.9285714285714284,7,0.31632653061224486
944,4.0,3,0.0
945,4.071428571428571,7,0.6020408163265305
946,2.5,3,2.1666666666666665
947,3.75,4,2.0625
948,3.9166666666666665,6,0.3680555555555556
949,3.9166666666666665,6,0.03472222222222223
950,3.857142857142857,7,0.6224489795918366
951,4.392857142857143,14,0.32780612244897966
952,3.625,12,0.421875
953,4.0344827586206895,58,1.059155766944114
954,4.083333333333333,18,0.7569444444444445
955,3.861111111111111,18,1.0501543209876543
956,4.0,1,0.0
959,3.5,1,0.0
961,4.0,1,0.0
963,3.0,1,0.0
965,4.045454545454546,11,0.6115702479338846
968,3.75,28,1.2589285714285714
969,3.9705882352941178,34,0.999134948096886
970,3.5,1,0.0
971,4.1,10,0.6899999999999998
973,3.9,5,0.039999999999999994
976,3.0,1,0.0
979,3.0,1,0.0
981,3.0,2,0.0
982,3.0,1,0.0
984,3.5,2,2.25
986,3.5384615384615383,13,0.44082840236686394
987,3.0,1,0.0
988,3.0,2,0.0
990,2.9,5,1.64
991,3.3181818181818183,11,0.5578512396694214
993,3.0,1,0.0
994,4.181818181818182,11,0.4669421487603305
996,2.5,13,0.5384615384615384
998,3.0,3,2.0
999,3.0416666666666665,12,0.5190972222222221
1003,2.5,3,0.5
1004,3.0,6,0.3333333333333333
1005,2.1875,8,0.80859375
1006,3.5,5,0.6
1007,2.6,10,0.3900000000000001
1008,3.0,1,0.0
1009,3.0555555555555554,9,0.46913580246913583
1010,3.0555555555555554,9,0.4691358024691357
1011,2.9375,8,1.65234375
1012,3.4444444444444446,9,0.41358024691358025
1013,3.2083333333333335,12,0.6440972222222221
1014,2.9,5,2.04
1015,2.95,20,0.8225
1016,2.9,5,0.24
1017,3.5,10,0.5
1018,2.4166666666666665,6,0.7013888888888888
1019,3.4705882352941178,17,0.7491349480968856
1020,3.081081081081081,37,0.6150474799123448
1021,2.3333333333333335,27,1.0185185185185186
1022,3.488095238095238,42,0.6129535147392289
1023,3.6153846153846154,13,1.0828402366863903
1024,3.6666666666666665,6,0.888888888888889
1025,3.58,25,0.6135999999999998
1027,3.017857142857143,28,0.7228954081632654
1028,3.887323943661972,71,0.7267407260464189
1029,3.3857142857142857,35,0.7726530612244896
