id,genre_id,avg_rating,variance,total_ratings
8,14,3.3333333333333335,0.3333333333333333,3
8,11,4.5,0.5,2
8,5,2.0,0.0,1
8,7,3.0,0.0,1
8,20,5.0,0.0,1
8,2,3.0,8.0,2
9,19,3.5,0.5,2
9,14,3.6666666666666665,2.2666666666666666,6
9,15,3.272727272727273,0.6181818181818182,11
9,10,2.5454545454545454,1.4727272727272727,11
9,9,3.5,3.0,4
9,13,5.0,0.0,1
9,18,5.0,0.0,1
9,7,2.75,2.9166666666666665,4
9,20,2.0,0.0,1
9,2,4.0,0.0,1
9,8,3.0,0.0,1
9,4,5.0,0.0,2
9,11,3.0,0.0,1
10,10,2.8,2.566666666666667,10
10,19,4.0,0.75,3
10,8,2.25,6.125,2
10,9,3.3309859154929575,0.8995975855130784,71
10,13,0.5,0.0,1
10,15,3.2941176470588234,1.9393382352941178,17
10,14,3.0,1.5,10
10,4,4.0,0.0,3
10,11,3.361111111111111,1.494281045751634,18
10,5,3.6666666666666665,5.333333333333333,3
10,3,4.0,0.0,2
11,10,3.6774193548387095,0.6258064516129033,31
11,15,3.7777777777777777,0.6944444444444444,9
11,4,2.0,0.0,1
11,19,4.2,1.2,5
11,11,5.0,0.0,1
11,5,3.0,0.0,2
11,7,3.4,2.3000000000000003,5
11,2,4.0,2.0,2
11,9,4.333333333333333,0.6666666666666666,6
11,14,4.0,0.0,1
11,13,5.0,0.0,1
12,9,4.611111111111111,0.36928104575163395,18
12,7,5.0,0.0,2
12,15,3.75,0.75,4
12,10,4.0,0.75,3
12,14,4.333333333333333,0.3333333333333333,3
12,19,4.5,0.0,1
12,5,3.0,0.0,1
13,10,3.8181818181818183,0.9636363636363636,11
13,14,2.0,2.0,2
13,9,3.8,0.7,5
13,15,3.5,1.6666666666666667,4
13,18,5.0,0.0,1
13,19,3.5,0.5,2
13,4,3.0,0.0,1
13,2,4.0,0.0,1
13,5,3.0,0.0,1
13,7,4.0,0.0,2
13,13,4.0,0.0,1
14,9,3.4545454545454546,0.4727272727272727,11
14,14,2.25,0.9166666666666666,4
14,10,3.4615384615384617,1.2692307692307692,13
14,19,4.0,1.0,3
14,11,4.0,0.0,1
14,5,2.0,0.0,1
14,15,3.4444444444444446,0.7777777777777778,9
14,2,4.25,0.25,4
14,4,1.0,0.0,1
14,8,4.0,0.0,1
15,4,2.7222222222222223,1.4444444444444444,9
15,10,3.4,1.0538461538461539,40
15,3,1.25,0.125,2
15,7,3.769230769230769,1.6646153846153846,26
15,15,4.071428571428571,0.8406593406593407,14
15,19,4.1,0.8,5
15,11,3.3055555555555554,1.0040849673202614,18
15,8,2.5,0.5,2
15,18,4.0,0.0,1
15,9,3.625,0.625,8
15,2,2.5,4.5,2
15,14,3.0714285714285716,1.119047619047619,7
15,13,3.0,0.0,1
16,10,3.814814814814815,0.2336182336182336,27
16,1,2.0,0.0,1
16,7,3.65,0.39166666666666666,10
16,15,3.730769230769231,0.19230769230769232,13
16,19,3.6818181818181817,0.7136363636363636,11
16,14,3.625,0.0625,4
16,9,3.65,0.225,10
16,13,3.6666666666666665,0.08333333333333333,3
16,4,3.8125,0.13839285714285715,8
16,6,4.0,0.0,1
16,5,4.0,0.0,1
16,18,3.5,0.0,1
16,2,3.0,0.0,1
16,20,3.5,0.5,2
16,17,4.0,0.0,1
16,11,4.125,0.5625,4
17,4,4.375,0.26785714285714285,8
17,10,4.270833333333333,0.19519927536231885,24
17,19,4.444444444444445,0.09027777777777778,9
17,11,4.166666666666667,0.16666666666666666,6
17,7,4.333333333333333,0.4696969696969697,12
17,15,4.105263157894737,0.34941520467836257,19
17,2,4.25,0.275,6
17,9,3.8,0.2,5
17,5,4.166666666666667,0.26666666666666666,6
17,8,4.25,0.125,2
17,18,4.25,0.125,2
17,20,4.0,0.0,1
17,13,3.75,0.125,2
17,14,4.5,0.0,1
17,17,3.5,0.0,1
17,6,3.5,0.0,1
18,4,3.5833333333333335,0.4492753623188406,24
18,10,3.7987012987012987,0.364442746795688,154
18,15,3.857142857142857,0.27452667814113596,84
18,14,3.392857142857143,0.37238675958188155,42
18,19,3.966666666666667,0.48095238095238096,15
18,2,4.181818181818182,0.36363636363636365,11
18,9,3.693548387096774,0.3946236559139785,31
18,7,3.517543859649123,0.4282581453634085,57
18,11,3.675675675675676,0.21133633633633633,37
18,8,3.75,0.08333333333333333,4
18,13,4.25,0.2916666666666667,10
18,5,3.892857142857143,0.42994505494505497,14
18,18,3.7,0.075,5
18,20,2.625,3.0625,4
18,6,3.9375,0.3169642857142857,8
18,12,4.0,0.0,1
18,1,3.0,0.0,1
19,4,2.9302325581395348,0.7331118493909191,43
19,9,2.6990291262135924,0.6046068913002094,103
19,10,2.5472636815920398,0.8490049751243781,201
19,20,2.21875,0.7570564516129032,32
19,3,3.142857142857143,0.4761904761904762,7
19,14,2.46218487394958,0.6574562028201111,119
19,15,2.4411764705882355,0.7388591800356507,34
19,8,2.84,1.3066666666666666,25
19,5,2.6666666666666665,0.9411764705882353,18
19,19,3.0,0.5,9
19,7,2.5783132530120483,1.295621510431972,83
19,11,3.0,0.0,1
19,2,2.5454545454545454,0.4727272727272727,11
19,18,3.6,1.8,5
19,13,3.4,1.3777777777777778,10
19,17,2.5,0.5,2
20,4,3.7708333333333335,1.0212862318840579,24
20,3,3.2083333333333335,1.6571969696969697,12
20,15,3.7413793103448274,0.4753694581280788,29
20,9,3.9594594594594597,0.7691441441441441,37
20,8,4.5,0.4090909090909091,34
20,11,4.6,0.3,5
20,14,3.234375,1.854586693548387,32
20,13,3.4166666666666665,2.5416666666666665,6
20,7,3.5,1.05,11
20,5,3.642857142857143,0.8095238095238095,7
20,10,2.6857142857142855,1.3836134453781512,35
20,2,1.5,0.5,2
20,19,3.5,0.3333333333333333,4
20,18,1.25,1.125,2
20,6,3.75,0.125,2
21,4,2.803030303030303,1.4834280303030303,33
21,10,3.55188679245283,0.9853773584905661,106
21,14,2.9692307692307693,0.9756009615384615,65
21,9,3.191666666666667,0.7041666666666667,60
21,7,3.2906976744186047,1.5861018826135105,43
21,19,3.6666666666666665,0.4666666666666667,6
21,11,3.5964912280701755,0.21820175438596492,57
21,15,3.0,0.6785714285714286,29
21,8,2.4285714285714284,2.2857142857142856,7
21,5,3.28125,0.5989583333333334,16
21,18,3.8333333333333335,0.08333333333333333,3
21,2,4.0,0.75,3
21,20,1.75,2.0833333333333335,4
21,13,2.5,3.25,3
21,17,4.0,0.0,1
21,3,3.625,0.0625,4
21,12,2.75,1.125,2
21,16,4.0,0.0,1
22,8,4.5,0.0,1
22,14,3.4375,1.4598214285714286,8
22,20,4.25,0.125,2
22,15,2.847826086956522,2.16897233201581,23
22,19,2.3333333333333335,3.3666666666666667,6
22,10,2.875,2.4189814814814814,28
22,7,2.2142857142857144,1.7380952380952381,7
22,4,2.0,2.5714285714285716,8
22,9,2.0,2.138888888888889,19
22,5,1.5,2.0,2
22,13,2.25,3.0833333333333335,4
22,6,2.375,4.729166666666667,4
22,11,1.75,1.975,6
22,2,4.0,0.0,1
23,10,3.72972972972973,0.4249249249249249,37
23,7,3.9583333333333335,0.2481060606060606,12
23,9,3.5,0.125,9
23,15,3.4482758620689653,0.2561576354679803,29
23,19,3.75,1.375,6
23,13,3.9375,0.3169642857142857,8
23,14,3.25,0.08333333333333333,4
23,4,3.7142857142857144,0.2380952380952381,7
23,20,5.0,0.0,1
23,2,3.5,0.25,3
23,17,4.0,0.0,1
23,18,3.0,0.0,1
23,5,3.0,0.0,1
23,6,3.0,0.0,1
23,11,3.0,0.0,1
24,10,3.629032258064516,0.3161290322580645,31
24,20,3.5,0.0,1
24,7,3.7,0.23333333333333334,10
24,15,3.8333333333333335,0.25,9
24,19,3.6666666666666665,0.36666666666666664,6
24,9,3.515625,0.3949092741935484,32
24,18,4.5,0.0,1
24,8,3.5,0.0,1
24,14,3.1666666666666665,0.08333333333333333,3
24,4,4.0,0.0,2
24,13,4.0,0.0,1
24,5,3.8333333333333335,0.08333333333333333,3
24,11,3.85,0.058333333333333334,10
25,14,4.0,0.0,1
25,7,4.642857142857143,0.2261904761904762,7
25,19,5.0,0.0,4
25,18,5.0,0.0,1
25,10,4.75,0.125,2
25,15,5.0,0.0,4
25,4,5.0,0.0,3
25,11,5.0,0.0,3
25,3,4.0,0.0,1
26,10,3.4285714285714284,0.4175824175824176,14
26,15,3.0,0.0,2
26,11,3.0,0.0,1
26,5,3.0,0.0,1
26,7,2.0,0.0,1
26,14,3.0,0.0,1
26,19,3.0,0.0,1
27,4,3.230769230769231,1.0256410256410255,13
27,15,3.9285714285714284,0.9945054945054945,14
27,9,4.117647058823529,0.6102941176470589,17
27,3,3.2,0.7,5
27,7,3.5,1.1304347826086956,24
27,19,3.6,1.2571428571428571,15
27,11,4.0,0.0,2
27,10,3.272727272727273,1.6181818181818182,11
27,2,3.9,0.32222222222222224,10
27,8,3.0,1.0,3
27,14,2.9375,1.5291666666666666,16
27,13,4.0,0.0,1
27,5,4.0,2.0,2
27,18,5.0,0.0,1
27,20,2.0,0.0,1
28,10,2.890374331550802,0.639799321488126,187
28,15,2.986206896551724,0.48591954022988504,145
28,19,3.316326530612245,0.4759778911564626,49
28,9,2.913793103448276,0.8226600985221675,29
28,20,2.75,0.4166666666666667,4
28,7,3.2666666666666666,0.9361581920903955,60
28,2,3.2916666666666665,0.47644927536231885,24
28,14,2.911764705882353,0.4761029411764706,17
28,4,2.7916666666666665,0.38446969696969696,12
28,18,2.5,0.0,1
28,5,2.8333333333333335,0.6060606060606061,12
28,13,2.6666666666666665,0.5238095238095238,15
28,17,2.5,0.0,1
28,11,3.769230769230769,0.40064102564102566,13
28,8,4.0,0.0,1
29,10,3.9705882352941178,0.6084558823529412,17
29,11,4.1,0.049999999999999996,5
29,7,3.9375,0.8169642857142857,8
29,15,4.1923076923076925,0.3557692307692308,13
29,19,4.325,0.24407894736842106,20
29,9,4.166666666666667,0.5833333333333334,3
29,4,4.25,0.125,2
29,18,4.5,0.0,1
29,2,4.444444444444445,0.2777777777777778,9
29,8,2.75,3.125,2
29,6,4.0,0.0,1
30,19,5.0,0.0,1
30,7,4.611111111111111,0.6111111111111112,9
30,15,5.0,0.0,2
30,10,4.125,0.3958333333333333,4
30,18,5.0,0.0,2
30,4,4.75,0.25,4
30,11,5.0,0.0,8
30,5,5.0,0.0,1
30,9,5.0,0.0,1
30,14,4.5,0.5,2
31,4,3.8,1.7,5
31,14,3.25,0.25,4
31,9,3.769230769230769,1.0256410256410255,13
31,10,4.454545454545454,0.27272727272727276,11
31,15,3.75,0.9166666666666666,4
31,8,4.666666666666667,0.3333333333333333,3
31,7,3.6666666666666665,1.0666666666666667,6
31,18,4.0,0.0,1
31,6,5.0,0.0,1
31,5,1.0,0.0,1
31,19,5.0,0.0,1
32,4,3.0,0.0,3
32,9,3.923076923076923,0.47384615384615386,26
32,10,3.6363636363636362,0.7386363636363636,33
32,7,3.5,2.3,6
32,15,4.2,0.6,15
32,14,3.2857142857142856,0.2380952380952381,7
32,5,3.5,0.5,2
32,6,4.0,0.0,1
32,13,4.0,0.0,1
32,19,3.3333333333333335,0.3333333333333333,3
32,2,3.0,0.0,1
32,8,4.0,2.0,2
32,18,4.5,0.5,2
33,4,3.0,0.0,2
33,9,3.875,1.047872340425532,48
33,10,3.6551724137931036,1.3768472906403941,29
33,15,3.7450980392156863,1.1137254901960785,51
33,19,4.125,0.9821428571428571,8
33,11,3.0,0.0,1
33,14,3.6,1.3,5
33,8,3.8,1.2,5
33,7,4.0,0.6666666666666666,4
33,2,4.0,0.0,1
33,5,5.0,0.0,1
33,13,4.0,0.0,1
34,10,3.9,1.1666666666666667,25
34,19,2.1,2.6750000000000003,5
34,2,3.5,0.5,2
34,15,4.333333333333333,0.08333333333333333,3
34,9,3.2,2.564285714285714,15
34,7,3.107142857142857,1.6222527472527473,14
34,13,3.0,0.0,1
34,14,3.5714285714285716,1.9523809523809523,7
34,4,3.0714285714285716,1.869047619047619,7
34,5,4.5,0.0,2
34,18,4.5,0.0,1
34,11,3.1666666666666665,5.583333333333333,3
34,6,2.0,0.0,1
35,9,3.857142857142857,0.4761904761904762,7
35,10,4.75,0.25,4
35,4,5.0,0.0,1
35,15,4.5,0.3333333333333333,4
35,11,4.0,2.0,2
35,14,3.5,0.5,2
35,2,3.5,4.5,2
35,7,3.0,0.0,1
36,9,2.35,0.5027777777777778,10
36,10,2.892857142857143,1.2376373626373627,14
36,15,2.875,1.3238636363636365,12
36,5,3.0,0.6666666666666666,4
36,8,1.5,0.0,1
36,19,2.9,0.6749999999999999,5
36,4,2.5,0.0,1
36,7,2.375,0.5625,4
36,14,2.0833333333333335,1.7416666666666667,6
36,2,2.0,0.0,1
36,13,2.5,0.5,2
37,11,5.0,0.0,1
37,5,3.0,0.0,1
37,10,4.111111111111111,1.1111111111111112,9
37,14,5.0,0.0,2
37,7,4.333333333333333,1.3333333333333333,3
37,15,4.0,0.0,1
37,19,4.0,0.0,1
37,2,4.0,0.0,1
37,8,3.5,0.5,2
38,9,3.263157894736842,0.8713450292397661,19
38,10,3.3529411764705883,0.8676470588235294,17
38,15,3.2222222222222223,1.1944444444444444,9
38,19,4.166666666666667,0.9666666666666667,6
38,11,3.3333333333333335,1.3333333333333333,3
38,5,3.0,0.0,1
38,2,2.6,2.3000000000000003,5
38,14,3.4,0.8,5
38,7,2.0,0.6666666666666666,4
38,6,5.0,0.0,1
38,20,1.0,0.0,1
38,4,2.8,0.19999999999999998,5
38,8,3.5,0.5,2
39,10,4.217391304347826,0.8142292490118577,23
39,7,3.9411764705882355,1.1838235294117647,17
39,11,4.0,0.0,1
39,8,3.25,0.9318181818181818,12
39,14,4.5,0.3333333333333333,4
39,15,4.0,1.1428571428571428,15
39,9,3.625,1.6964285714285714,8
39,4,4.25,0.9166666666666666,4
39,18,4.5,0.5,2
39,20,4.666666666666667,0.6666666666666666,6
39,2,4.0,0.0,1
39,3,3.0,4.0,3
39,5,5.0,0.0,2
39,13,4.5,0.5,2
40,4,3.7142857142857144,0.5714285714285714,7
40,9,3.6470588235294117,0.8676470588235294,17
40,14,3.0,2.3636363636363638,12
40,10,3.8666666666666667,0.6952380952380952,15
40,15,4.571428571428571,0.35714285714285715,21
40,8,3.6666666666666665,0.3333333333333333,3
40,19,4.0,0.0,2
40,3,3.5,0.3333333333333333,4
40,11,4.333333333333333,1.3333333333333333,3
40,5,3.0,0.0,1
40,13,4.0,2.0,2
40,2,4.0,0.8,6
40,7,2.888888888888889,1.1111111111111112,9
40,20,3.0,0.0,1
41,10,3.3055555555555554,1.67374213836478,54
41,9,3.3529411764705883,0.8129411764705883,51
41,19,3.0,0.9090909090909091,12
41,11,1.5,1.8,6
41,15,3.5408163265306123,0.8212159863945578,49
41,7,2.05,1.525,10
41,20,3.6666666666666665,2.3333333333333335,3
41,14,3.566666666666667,0.8523809523809524,15
41,5,3.9285714285714284,0.8690476190476191,7
41,4,2.3,0.95,5
41,13,3.0,0.0,1
41,6,1.5,0.5,2
41,2,4.0,0.0,2
42,9,3.688311688311688,0.9278879015721121,77
42,10,3.6106194690265485,1.1506005056890012,113
42,15,3.803030303030303,0.9606060606060606,66
42,14,3.2962962962962963,1.136111111111111,81
42,19,3.8095238095238093,0.9619047619047619,21
42,11,4.5,0.5,2
42,5,3.3,1.5666666666666667,10
42,2,3.9166666666666665,1.1742424242424243,12
42,7,3.225806451612903,1.1806451612903226,31
42,20,2.5,2.5714285714285716,8
42,4,3.2857142857142856,0.5714285714285714,7
42,8,3.75,0.25,4
42,13,4.4,0.3,5
42,6,5.0,0.0,1
42,18,2.5,0.5,2
43,4,4.714285714285714,0.2380952380952381,7
43,9,4.555555555555555,0.4967320261437908,18
43,14,4.545454545454546,0.6727272727272727,11
43,3,4.888888888888889,0.11111111111111112,9
43,10,4.321428571428571,0.5965608465608465,28
43,7,4.636363636363637,0.45454545454545453,11
43,15,4.636363636363637,0.45454545454545453,11
43,8,5.0,0.0,6
43,19,4.0,1.0,3
43,11,5.0,0.0,3
43,5,5.0,0.0,1
43,20,4.333333333333333,0.3333333333333333,3
43,2,4.0,0.0,3
44,4,3.0,0.0,1
44,9,3.5714285714285716,1.619047619047619,7
44,10,3.176470588235294,1.1544117647058825,17
44,20,2.0,2.0,2
44,14,3.2222222222222223,0.6944444444444444,9
44,15,4.333333333333333,0.3333333333333333,3
44,5,4.5,0.5,2
44,7,3.6,3.8000000000000003,5
44,8,3.0,0.0,1
44,1,3.0,0.0,1
45,4,4.0,0.9347826086956522,24
45,14,3.5123456790123457,1.3310956790123456,81
45,10,4.0,0.75625,81
45,9,3.925,0.7781779661016949,60
45,15,3.9130434782608696,0.7922705314009663,46
45,8,4.111111111111111,0.45751633986928103,18
45,19,4.428571428571429,0.5714285714285714,14
45,5,4.2,1.0666666666666667,10
45,11,4.714285714285714,0.3214285714285714,7
45,7,3.6704545454545454,1.0109672304439747,44
45,2,3.6666666666666665,0.3333333333333333,3
45,18,4.5,0.5,2
45,20,3.3333333333333335,2.3333333333333335,3
45,6,4.0,0.0,1
45,13,4.0,1.5,5
46,4,4.5,0.5,2
46,10,4.0,0.75,17
46,9,4.0,1.0,3
46,19,4.0,2.0,2
46,5,4.0,0.0,1
46,7,3.8,0.7,5
46,14,3.0,0.0,2
46,20,4.0,0.0,1
46,2,4.333333333333333,1.3333333333333333,3
46,15,3.3333333333333335,0.3333333333333333,3
46,11,5.0,0.0,2
46,8,5.0,0.0,1
47,15,3.377049180327869,0.830464480874317,61
47,10,2.8,1.0105263157894737,20
47,14,1.5,0.75,3
47,11,2.9166666666666665,0.3416666666666667,6
47,19,3.5,0.5,5
47,9,2.7884615384615383,0.6234615384615385,26
47,2,3.5,0.0,1
47,7,3.125,2.7291666666666665,4
47,13,3.25,0.125,2
47,8,2.6,0.8,5
47,6,3.3,0.2,5
47,5,0.5,0.0,1
47,20,1.0,0.0,1
48,9,4.0,0.16666666666666666,4
48,10,3.966666666666667,0.44523809523809527,15
48,4,4.666666666666667,0.3333333333333333,3
48,15,3.5,0.5,2
48,14,3.25,1.125,2
48,7,4.3,0.325,5
48,11,4.25,0.125,2
49,19,4.25,0.08333333333333333,4
49,15,4.375,0.0625,4
49,7,4.375,0.0625,4
49,10,4.166666666666667,0.08333333333333333,3
49,14,4.0,0.0,2
49,5,4.0,0.0,1
49,11,4.333333333333333,0.08333333333333333,3
50,4,2.92,0.7225,25
50,10,2.91,0.8335714285714285,50
50,15,3.0392156862745097,0.3684313725490196,51
50,19,3.4545454545454546,0.4727272727272727,11
50,8,2.5714285714285716,0.369047619047619,7
50,7,2.6785714285714284,1.078042328042328,28
50,9,2.7241379310344827,0.6890394088669951,29
50,13,3.625,0.22916666666666666,4
50,5,2.65,0.5583333333333333,10
50,14,2.275,0.7044871794871795,40
50,18,3.25,0.125,2
50,2,3.1666666666666665,0.4666666666666667,6
50,20,3.1,1.55,5
50,17,3.0,0.0,1
50,6,3.142857142857143,0.2087912087912088,14
50,11,2.0681818181818183,0.2689393939393939,22
50,12,2.5,0.25,3
50,16,2.75,0.125,2
51,4,3.9285714285714284,1.1321428571428571,21
51,9,4.008620689655173,0.9692226255293406,58
51,15,4.0375,1.069070512820513,40
51,14,3.71,1.2254081632653062,50
51,10,3.4819277108433737,2.0088157508081106,83
51,20,4.071428571428571,1.60989010989011,14
51,7,3.9390243902439024,1.5274390243902438,41
51,2,3.5555555555555554,1.965277777777778,9
51,19,4.2,0.6777777777777777,10
51,8,3.8636363636363638,1.1045454545454545,11
51,3,1.7,2.8249999999999997,5
51,5,3.1,3.0500000000000003,5
51,13,4.0,1.5,4
51,17,5.0,0.0,1
51,11,3.25,3.475,6
51,6,5.0,0.0,1
52,11,4.5,0.43333333333333335,16
52,7,4.416666666666667,0.49242424242424243,12
52,10,4.6395348837209305,0.27768549280177185,43
52,15,4.05,0.46944444444444444,10
52,19,4.318181818181818,0.5136363636363637,11
52,8,5.0,0.0,1
52,18,3.5,0.0,1
52,9,4.5,0.375,13
52,6,4.75,0.125,2
52,4,5.0,0.0,2
52,20,4.75,0.125,2
52,14,4.0,0.6666666666666666,4
52,13,4.5,0.5,2
52,2,4.0,2.0,2
52,5,4.428571428571429,0.369047619047619,7
52,3,5.0,0.0,1
52,12,4.5,0.0,1
53,14,5.0,0.0,2
53,9,5.0,0.0,6
53,10,5.0,0.0,3
53,18,5.0,0.0,1
53,5,5.0,0.0,2
53,19,5.0,0.0,1
53,8,5.0,0.0,1
53,20,5.0,0.0,1
53,13,5.0,0.0,1
53,15,5.0,0.0,2
54,4,3.0,0.0,2
54,9,3.0,0.0,3
54,10,3.0,0.16666666666666666,13
54,19,3.3333333333333335,0.3333333333333333,3
54,11,3.0,0.0,2
54,15,3.2,0.19999999999999998,5
54,7,3.0,0.0,2
54,14,2.0,0.0,1
54,8,3.0,0.0,1
54,2,3.0,0.0,1
55,9,0.5,0.0,4
55,7,1.3333333333333333,2.0833333333333335,3
55,4,3.0,2.0,2
55,15,4.25,0.125,2
55,10,4.055555555555555,1.902777777777778,9
55,19,2.25,6.125,2
55,5,2.5,0.0,1
55,13,3.5,2.0,2
56,10,3.8,0.4842105263157895,20
56,9,4.0,0.0,2
56,14,4.166666666666667,0.9666666666666667,6
56,19,4.333333333333333,0.3333333333333333,3
56,5,4.0,0.0,1
56,7,3.2857142857142856,0.2380952380952381,7
56,20,3.0,0.0,1
56,4,3.3333333333333335,0.3333333333333333,3
56,15,4.0,0.0,2
56,11,5.0,0.0,1
57,4,3.3333333333333335,1.1014492753623188,24
57,10,3.16,1.2483870967741935,125
57,9,3.4029850746268657,1.0018091361374943,67
57,14,3.409090909090909,1.0845665961945032,44
57,8,3.526315789473684,0.5964912280701754,19
57,19,4.147058823529412,0.6140819964349375,34
57,5,3.1666666666666665,1.2424242424242424,12
57,11,3.75,0.9166666666666666,4
57,3,1.0,0.0,1
57,7,3.1724137931034484,1.1627344222625529,58
57,6,4.0,0.0,1
57,15,3.4705882352941178,1.0541176470588236,51
57,2,3.6842105263157894,1.4502923976608186,19
57,18,3.8,1.7,5
57,13,4.25,0.7857142857142857,8
57,17,2.6666666666666665,1.3333333333333333,3
57,1,4.0,0.0,1
58,9,4.0,1.2380952380952381,22
58,14,3.2857142857142856,1.6043956043956045,14
58,10,4.032258064516129,0.832258064516129,31
58,15,4.235294117647059,0.8161764705882353,17
58,4,3.0,1.0,3
58,19,4.5,0.3333333333333333,4
58,11,4.333333333333333,0.3333333333333333,3
58,5,3.0,0.0,1
58,7,3.1666666666666665,0.9666666666666666,6
58,20,2.0,0.0,1
58,2,3.3333333333333335,0.3333333333333333,3
58,8,4.666666666666667,0.26666666666666666,6
58,3,4.0,0.0,1
59,10,4.4,0.8615384615384616,40
59,19,4.72,0.46,25
59,9,4.363636363636363,0.6545454545454545,11
59,7,4.111111111111111,0.611111111111111,9
59,4,3.2,1.7,5
59,15,4.428571428571429,0.6190476190476191,7
59,13,3.6666666666666665,5.333333333333333,3
59,20,5.0,0.0,2
59,6,4.0,0.0,1
59,11,5.0,0.0,1
59,5,2.0,0.0,1
59,17,5.0,0.0,1
59,14,3.0,0.0,1
60,9,3.5,0.3333333333333333,4
60,10,3.5,0.3,6
60,4,3.0,0.0,1
60,15,3.8333333333333335,0.5666666666666667,6
60,19,4.0,1.0,3
60,14,4.0,0.0,1
60,11,5.0,0.0,1
61,15,4.285714285714286,0.15476190476190477,7
61,10,4.166666666666667,0.20238095238095238,15
61,7,3.875,0.3958333333333333,4
61,2,3.875,1.7291666666666667,4
61,14,3.5,0.0,1
61,19,4.25,0.125,2
61,9,1.5,0.0,1
61,20,4.0,0.0,1
61,4,4.25,0.25,4
62,4,3.9444444444444446,0.967948717948718,27
62,10,4.153061224489796,0.5175678518830212,98
62,19,4.264705882352941,0.0974264705882353,17
62,7,4.0,0.29464285714285715,57
62,15,4.486111111111111,0.1640873015873016,36
62,14,3.6904761904761907,0.2869047619047619,21
62,18,4.0,0.3333333333333333,4
62,9,3.859375,0.7618447580645161,32
62,5,4.25,0.275,6
62,2,4.5,0.375,5
62,13,4.0,0.5,2
62,11,4.0588235294117645,0.6864705882352942,51
62,8,3.0,0.0,1
