year_film,year_ceremony,ceremony,award_id,nominee,movieId,winner
1993,1994,66,4,Daniel Day-Lewis,475,False
1993,1994,66,13,Pete Postlethwaite,475,False
1993,1994,66,5,Emma Thompson,475,False
1993,1994,66,12,Jim Sheridan,475,False
1993,1994,66,15,Gerry Hambling,475,False
1993,1994,66,10,Jim Sheridan,475,False
1993,1994,66,11,Terry George,475,False
1993,1994,66,18,"Gary Summers, Gary Rydstrom, Shawn Murphy",480,True
1993,1994,66,19,Gary Rydstrom,480,True
1993,1994,66,16,"Dennis Muren, Stan Winston, Phil Tippett",480,True
1993,1994,66,17,"Greg Cannom, Ve Neill",500,True
1993,1994,66,4,Tom Hanks,508,True
1993,1994,66,17,Carl Fullerton,508,False
1993,1994,66,2,Music and Lyric by Neil Young,508,False
1993,1994,66,2,Music and Lyric by Bruce Springsteen,508,True
1993,1994,66,3,Ron Nyswaner,508,False
1993,1994,66,2,Music and Lyric by Janet Jackson,510,False
1993,1994,66,4,Liam Neeson,527,False
1993,1994,66,13,Ralph Fiennes,527,False
1993,1994,66,14,Art Direction:  Allan Starski;  Set Decoration:  Ewa Braun,527,True
1993,1994,66,8,Janusz Kaminski,527,True
1993,1994,66,9,Anna Biedrzycka-Sheppard,527,False
1993,1994,66,12,Steven Spielberg,527,True
1993,1994,66,15,Michael Kahn,527,True
1993,1994,66,17,"Christina Smith, Matthew Mungle",527,False
1993,1994,66,20,John Williams,527,True
1993,1994,66,10,"Steven Spielberg, Gerald R. Molen and Branko Lustig",527,True
1993,1994,66,18,"Andy Nelson, Steve Pederson, Scott Millan",527,False
1993,1994,66,11,Steven Zaillian,527,True
1993,1994,66,8,Conrad L. Hall,529,False
1993,1994,66,7,Debra Winger,534,False
1993,1994,66,11,William Nicholson,534,False
1993,1994,66,12,Robert Altman,535,False
1993,1994,66,7,Stockard Channing,538,False
1993,1994,66,2,Music by Marc Shaiman; Lyric by Ramsey McLean,539,False
1993,1994,66,3,"Screenplay by Nora Ephron, David S. Ward",539,False
1982,1983,55,14,Art Direction:  Lawrence G. Paull,541,False
1982,1983,55,16,"Douglas Trumbull, Richard Yuricich",541,False
1990,1991,63,20,John Williams,586,False
1990,1991,63,2,Music by John Williams; Lyric by Leslie Bricusse,586,False
1990,1991,63,5,Whoopi Goldberg,587,True
1990,1991,63,15,Walter Murch,587,False
1990,1991,63,20,Maurice Jarre,587,False
1990,1991,63,10,Lisa Weinstein,587,False
1990,1991,63,3,Bruce Joel Rubin,587,True
1992,1993,65,20,Alan Menken,588,True
1992,1993,65,2,Music by Alan Menken; Lyric by Howard Ashman,588,False
1992,1993,65,2,Music by Alan Menken; Lyric by Tim Rice,588,True
1992,1993,65,18,"Terry Porter, Mel Metcalfe, David J. Hudson",588,False
1992,1993,65,19,Mark Mangini,588,False
1991,1992,64,8,Adam Greenberg,589,False
1991,1992,64,15,"Conrad Buff, Mark Goldblatt",589,False
1991,1992,64,17,Stan Winston,589,True
1991,1992,64,18,"Tom Johnson, Gary Rydstrom, Gary Summers",589,True
1991,1992,64,19,Gary Rydstrom,589,True
1991,1992,64,16,"Dennis Muren, Stan Winston, Gene Warren, Jr.",589,True
1989,1990,62,14,Art Direction:  Anton Furst;  Set Decoration:  Peter Young,26152,True
1937,1938,10,22,"Walt Disney Studio Music Department, Leigh Harline, head of department  (Score by Frank Churchill",594,False
1991,1992,64,20,Alan Menken,168366,True
1991,1992,64,2,Music by Alan Menken; Lyric by Howard Ashman,168366,False
1991,1992,64,2,Music by Alan Menken; Lyric by Howard Ashman,168366,True
1991,1992,64,2,Music by Alan Menken; Lyric by Howard Ashman,168366,False
1991,1992,64,10,Don Hahn,168366,False
1991,1992,64,18,"Terry Porter, Mel Metcalfe, David J. Hudson",168366,False
1940,1941,13,20,"Leigh Harline, Paul J. Smith",5990,True
1940,1941,13,23,Music by Leigh Harline; Lyrics by Ned Washington,5990,True
1990,1991,63,7,Julia Roberts,597,False
1996,1997,69,2,Music and Lyric by James Newton Howard,605,False
1996,1997,69,13,William H. Macy,608,False
1996,1997,69,7,Frances McDormand,608,True
1996,1997,69,8,Roger Deakins,608,False
1996,1997,69,12,Joel Coen,608,False
1996,1997,69,15,Roderick Jaynes,608,False
1996,1997,69,10,Ethan Coen,608,False
1996,1997,69,3,Ethan Coen,608,True
1996,1997,69,13,Edward Norton,628,False
1996,1997,69,16,"Scott Squires, Phil Tippett, James Straus",653,False
1996,1997,69,1,Randy Newman,661,False
1996,1997,69,18,"Steve Maslow, Gregg Landaker, Kevin O'Connell",7781,False
1996,1997,69,16,"Stefen Fangmeier, John Frazier, Habib Zargarpour",7781,False
1964,1965,37,24,Peter Sellers,750,False
1964,1965,37,12,Stanley Kubrick,750,False
1964,1965,37,10,Stanley Kubrick,750,False
1964,1965,37,25,"Stanley Kubrick, Peter George",750,False
1994,1995,67,21,Freida Lee Mock,759,True
1996,1997,69,11,John Hodge,778,False
1996,1997,69,19,Alan Robert Murray,786,False
1996,1997,69,19,Richard L. Anderson,798,False
1996,1997,69,3,John Sayles,800,False
1996,1997,69,9,Ruth Myers,84847,False
1996,1997,69,1,Rachel Portman,84847,True
1943,1944,16,24,Gary Cooper,897,False
1943,1944,16,13,Akim Tamiroff,897,False
1943,1944,16,26,Ingrid Bergman,897,False
1943,1944,16,5,Katina Paxinou,897,True
1943,1944,16,27,Art Direction:  Hans Dreier,897,False
1943,1944,16,28,Ray Rennahan,897,False
1943,1944,16,15,Sherman Todd,897,False
1943,1944,16,29,Victor Young,897,False
1943,1944,16,30,Paramount,897,False
1952,1953,25,5,Jean Hagen,899,False
1952,1953,25,31,Lennie Hayton,899,False
1957,1958,30,14,"Art Direction:  Hal Pereira, George W. Davis;  Set Decoration:  Sam Comer",901,False
1957,1958,30,8,Ray June,901,False
1957,1958,30,9,Edith Head,901,False
1957,1958,30,32,Leonard Gershe,901,False
1961,1962,34,26,Audrey Hepburn,902,False
1961,1962,34,27,"Art Direction:  Hal Pereira, Roland Anderson;  Set Decoration:  Sam Comer",902,False
1961,1962,34,29,Henry Mancini,902,True
1961,1962,34,23,Music by Henry Mancini; Lyrics by Johnny Mercer,902,True
1961,1962,34,25,George Axelrod,902,False
1958,1959,31,14,"Art Direction:  Hal Pereira, Henry Bumstead;  Set Decoration:  Sam Comer",903,False
1958,1959,31,18,"Paramount Studio Sound Department, George Dutton",903,False
1954,1955,27,28,Robert Burks,904,False
1954,1955,27,12,Alfred Hitchcock,904,False
1954,1955,27,33,"Paramount Studio Sound Department, Loren L. Ryder",904,False
1954,1955,27,34,John Michael Hayes,904,False
1934,1935,7,24,Clark Gable,905,True
1934,1935,7,26,Claudette Colbert,905,True
1934,1935,7,12,Frank Capra,905,True
1934,1935,7,35,Columbia,905,True
1934,1935,7,36,Robert Riskin,905,True
1944,1945,17,24,Charles Boyer,906,False
1944,1945,17,26,Ingrid Bergman,906,True
1944,1945,17,5,Angela Lansbury,906,False
1944,1945,17,37,"Art Direction:  Cedric Gibbons, William Ferrari;  Interior Decoration:  Edwin B. Willis",906,True
1944,1945,17,38,Joseph Ruttenberg,906,False
1944,1945,17,39,Metro-Goldwyn-Mayer,906,False
1944,1945,17,34,"John Van Druten, Walter Reisch",906,False
1959,1960,32,27,"Art Direction:  William A. Horning, Robert Boyle, Merrill Pye;  Set Decoration:  Henry Grace",908,False
1959,1960,32,15,George Tomasini,908,False
1959,1960,32,32,Ernest Lehman,908,False
1959,1960,32,24,Jack Lemmon,910,False
1959,1960,32,37,Art Direction:  Ted Haworth;  Set Decoration:  Edward G. Boyle,910,False
1959,1960,32,38,Charles Lang,910,False
1959,1960,32,40,Orry-Kelly,910,True
1959,1960,32,12,Billy Wilder,910,False
1959,1960,32,25,Billy Wilder,910,False
1963,1964,36,23,Music by Henry Mancini; Lyrics by Johnny Mercer,911,False
1964,1965,37,24,Rex Harrison,914,True
1964,1965,37,13,Stanley Holloway,914,False
1964,1965,37,5,Gladys Cooper,914,False
1964,1965,37,27,Art Direction:  Gene Allen,914,True
1964,1965,37,28,Harry Stradling,914,True
1964,1965,37,41,Cecil Beaton,914,True
1964,1965,37,12,George Cukor,914,True
1964,1965,37,15,William Ziegler,914,False
1964,1965,37,42,Andre Previn,914,True
1964,1965,37,10,Jack L. Warner,914,True
1964,1965,37,18,"Warner Bros. Studio Sound Department, George R. Groves",914,True
1964,1965,37,25,Alan Jay Lerner,914,False
1954,1955,27,26,Audrey Hepburn,915,False
1954,1955,27,37,"Art Direction:  Hal Pereira, Walter Tyler;  Set Decoration:  Sam Comer",915,False
1954,1955,27,38,Charles Lang,915,False
1954,1955,27,40,Edith Head,915,True
1954,1955,27,12,Billy Wilder,915,False
1954,1955,27,34,"Billy Wilder, Samuel Taylor",915,False
1953,1954,26,13,Eddie Albert,916,False
1953,1954,26,26,Audrey Hepburn,916,True
1953,1954,26,37,Art Direction:  Hal Pereira,916,False
1953,1954,26,38,Frank Planer,916,False
1953,1954,26,40,Edith Head,916,True
1953,1954,26,12,William Wyler,916,False
1953,1954,26,15,Robert Swink,916,False
1953,1954,26,39,William Wyler,916,False
1953,1954,26,43,Dalton Trumbo,916,True
1953,1954,26,34,Ian McLellan Hunter,916,False
1944,1945,17,28,George Folsey,918,False
1944,1945,17,31,Georgie Stoll,918,False
1944,1945,17,23,Music and Lyrics by Ralph Blane and Hugh Martin,918,False
1944,1945,17,34,Irving Brecher,918,False
1939,1940,12,24,Clark Gable,920,False
1939,1940,12,26,Vivien Leigh,920,True
1939,1940,12,5,Olivia de Havilland,920,False
1939,1940,12,5,Hattie McDaniel,920,True
1939,1940,12,14,Lyle Wheeler,920,True
1939,1940,12,28,Ernest Haller,920,True
1939,1940,12,12,Victor Fleming,920,True
1939,1940,12,15,Hal C. Kern,920,True
1939,1940,12,20,Max Steiner,920,False
1939,1940,12,35,Selznick International Pictures,920,True
1939,1940,12,33,"Samuel Goldwyn Studio Sound Department, Thomas T. Moulton",920,False
1939,1940,12,44,"John R. Cosgrove, Fred Albin",920,False
1939,1940,12,34,Sidney Howard,920,True
1982,1983,55,4,Peter O'Toole,921,False
1941,1942,14,24,Orson Welles,923,False
1941,1942,14,37,"Art Direction:  Perry Ferguson, Van Nest Polglase;  Interior Decoration:  Al Fields",923,False
1941,1942,14,38,Gregg Toland,923,False
1941,1942,14,12,Orson Welles,923,False
1941,1942,14,15,Robert Wise,923,False
1941,1942,14,45,Bernard Herrmann,923,False
1941,1942,14,30,Mercury,923,False
1941,1942,14,33,"RKO Radio Studio Sound Department, John Aalberg",923,False
1941,1942,14,46,Herman J. Mankiewicz,923,True
1968,1969,41,14,"Art Direction:  Tony Masters, Harry Lange",924,False
1968,1969,41,12,Stanley Kubrick,924,False
1968,1969,41,47,Stanley Kubrick,924,True
1968,1969,41,32,Stanley Kubrick,924,False
1940,1941,13,24,Laurence Olivier,928,False
1940,1941,13,26,Joan Fontaine,928,False
1940,1941,13,5,Judith Anderson,928,False
1940,1941,13,37,Lyle Wheeler,928,False
1940,1941,13,38,George Barnes,928,True
1940,1941,13,12,Alfred Hitchcock,928,False
1940,1941,13,15,Hal C. Kern,928,False
1940,1941,13,20,Franz Waxman,928,False
1940,1941,13,35,Selznick International Pictures,928,True
1940,1941,13,44,Photographic Effects by Jack Cosgrove; Sound Effects by Arthur Johns,928,False
1940,1941,13,34,Robert E. Sherwood,928,False
1940,1941,13,13,Albert Basserman,929,False
1940,1941,13,37,Alexander Golitzen,929,False
1940,1941,13,38,Rudolph Maté,929,False
1940,1941,13,35,Walter Wanger (production company),929,False
1940,1941,13,44,Photographic Effects by Paul Eagler; Sound Effects by Thomas T. Moulton,929,False
1940,1941,13,46,Charles Bennett,929,False
1946,1947,19,13,Claude Rains,65810,False
1946,1947,19,46,Ben Hecht,65810,False
1945,1946,18,13,Michael Chekhov,149508,False
1945,1946,18,38,George Barnes,149508,False
1945,1946,18,12,Alfred Hitchcock,149508,False
1945,1946,18,29,Miklos Rozsa,149508,True
1945,1946,18,39,Selznick International Pictures,149508,False
1945,1946,18,44,Photographic Effects by Jack Cosgrove,149508,False
1955,1956,28,27,"Art Direction:  Hal Pereira, Joseph McMillan Johnson;  Set Decoration:  Sam Comer",933,False
1955,1956,28,28,Robert Burks,933,True
1955,1956,28,41,Edith Head,933,False
1950,1951,23,24,Spencer Tracy,6944,False
1950,1951,23,39,Metro-Goldwyn-Mayer,6944,False
1950,1951,23,34,Frances Goodrich,6944,False
1939,1940,12,26,Greta Garbo,936,False
1939,1940,12,35,Metro-Goldwyn-Mayer,936,False
1939,1940,12,48,Melchior Lengyel,936,False
1939,1940,12,34,"Charles Brackett, Billy Wilder",936,False
1958,1959,31,14,"Art Direction:  William A. Horning, Preston Ames;  Set Decoration:  Henry Grace",89939,True
1958,1959,31,28,Joseph Ruttenberg,89939,True
1958,1959,31,9,Cecil Beaton,89939,True
1958,1959,31,12,Vincente Minnelli,89939,True
1958,1959,31,15,Adrienne Fazan,89939,True
1958,1959,31,31,Andre Previn,89939,True
1958,1959,31,23,Music by Frederick Loewe; Lyrics by Alan Jay Lerner,89939,True
1958,1959,31,39,Arthur Freed,89939,True
1958,1959,31,25,Alan Jay Lerner,89939,True
1944,1945,17,13,Clifton Webb,942,False
1944,1945,17,37,Art Direction:  Lyle Wheeler,942,False
1944,1945,17,38,Joseph LaShelle,942,True
1944,1945,17,12,Otto Preminger,942,False
1944,1945,17,34,"Jay Dratler, Samuel Hoffenstein",942,False
1937,1938,10,13,H. B. Warner,944,False
1937,1938,10,14,Stephen Goosson,944,True
1937,1938,10,49,C. C. Coleman,944,False
1937,1938,10,15,Gene Havlick,944,True
1937,1938,10,22,"Columbia Studio Music Department, Morris Stoloff",944,False
1937,1938,10,35,Columbia,944,False
1937,1938,10,33,"Columbia Studio Sound Department, John Livadary",944,False
1935,1936,8,14,Van Nest Polglase,945,False
1935,1936,8,50,Hermes Pan,945,False
1935,1936,8,23,Music and Lyrics by Irving Berlin,945,False
1935,1936,8,35,RKO Radio,945,False
1942,1943,15,29,Werner Heymann,946,False
1936,1937,9,24,William Powell,3096,False
1936,1937,9,13,Mischa Auer,3096,False
1936,1937,9,26,Carole Lombard,3096,False
1936,1937,9,5,Alice Brady,3096,False
1936,1937,9,12,Gregory La Cava,3096,False
1936,1937,9,34,Eric Hatch,3096,False
1956,1957,29,24,James Dean,948,False
1956,1957,29,24,Rock Hudson,948,False
1956,1957,29,5,Mercedes McCambridge,948,False
1956,1957,29,27,Art Direction:  Boris Leven;  Set Decoration:  Ralph S. Hurst,948,False
1956,1957,29,41,Moss Mabry,948,False
1956,1957,29,12,George Stevens,948,True
1956,1957,29,15,"William Hornbeck, Philip W. Anderson",948,False
1956,1957,29,29,Dimitri Tiomkin,948,False
1956,1957,29,39,George Stevens and Henry Ginsberg,948,False
1956,1957,29,51,Fred Guiol,948,False
1955,1956,28,24,James Dean,949,False
1955,1956,28,5,Jo Van Fleet,949,True
1955,1956,28,12,Elia Kazan,949,False
1955,1956,28,34,Paul Osborn,949,False
1956,1957,29,27,Art Direction:  James W. Sullivan,8526,False
1956,1957,29,28,Lionel Lindon,8526,True
1956,1957,29,41,Miles White,8526,False
1956,1957,29,12,Michael Anderson,8526,False
1956,1957,29,15,Gene Ruggiero,8526,True
1956,1957,29,29,Victor Young,8526,True
1956,1957,29,39,Michael Todd,8526,True
1956,1957,29,51,"James Poe, John Farrow",8526,True
1946,1947,19,24,James Stewart,953,False
1946,1947,19,12,Frank Capra,953,False
1946,1947,19,15,William Hornbeck,953,False
1946,1947,19,39,Liberty Films,953,False
1946,1947,19,33,"RKO Radio Studio Sound Department, John Aalberg",953,False
1939,1940,12,24,James Stewart,954,False
1939,1940,12,13,Harry Carey,954,False
1939,1940,12,13,Claude Rains,954,False
1939,1940,12,14,Lionel Banks,954,False
1939,1940,12,12,Frank Capra,954,False
1939,1940,12,15,Gene Havlick,954,False
1939,1940,12,22,Dimitri Tiomkin,954,False
1939,1940,12,35,Columbia,954,False
1939,1940,12,33,"Columbia Studio Sound Department, John Livadary",954,False
1939,1940,12,48,Lewis R. Foster,954,True
1939,1940,12,34,Sidney Buchman,954,False
1941,1942,14,24,Cary Grant,956,False
1934,1935,7,26,Bette Davis,959,False
1958,1959,31,24,Paul Newman,971,False
1958,1959,31,26,Elizabeth Taylor,971,False
1958,1959,31,28,William Daniels,971,False
1958,1959,31,12,Richard Brooks,971,False
1958,1959,31,39,Lawrence Weingarten,971,False
1958,1959,31,25,Richard Brooks,971,False
1941,1942,14,48,Richard Connell,973,False
1955,1956,28,13,Arthur O'Connell,982,False
1955,1956,28,27,Art Direction:  William Flannery,982,True
1955,1956,28,12,Joshua Logan,982,False
1955,1956,28,15,Charles Nelson,982,True
1955,1956,28,29,George Duning,982,False
1955,1956,28,39,Fred Kohlmar,982,False
1996,1997,69,8,Caleb Deschanel,986,False
1996,1997,69,8,Chris Menges,991,False
1996,1997,69,6,Elliot Goldenthal,991,False
1950,1951,23,31,Oliver Wallace,130073,False
1950,1951,23,23,Music and Lyrics by Mack David,130073,False
1950,1951,23,33,"Walt Disney Studio Sound Department, C. O. Slyfield",130073,False
1968,1969,41,52,Walt Disney,1023,True
1991,1992,64,2,Music by Michael Kamen; Lyric by Bryan Adams and Robert John Lange,1027,False
1964,1965,37,26,Julie Andrews,1028,True
1964,1965,37,27,"Art Direction:  Carroll Clark, William H. Tuntke;  Set Decoration:  Emile Kuri",1028,False
1964,1965,37,28,Edward Colman,1028,False
1964,1965,37,41,Tony Walton,1028,False
1964,1965,37,12,Robert Stevenson,1028,False
1964,1965,37,15,Cotton Warburton,1028,True
1964,1965,37,53,Richard M. Sherman,1028,True
1964,1965,37,42,Irwin Kostal,1028,False
1964,1965,37,23,Music and Lyrics by Richard M. Sherman and Robert B. Sherman,1028,True
1964,1965,37,10,Walt Disney and Bill Walsh,1028,False
1964,1965,37,18,"Walt Disney Studio Sound Department, Robert O. Cook",1028,False
1964,1965,37,47,"Peter Ellenshaw, Eustace Lycett",1028,True
1964,1965,37,25,Bill Walsh,1028,False
1941,1942,14,31,Frank Churchill,1029,True
1941,1942,14,23,Music by Frank Churchill; Lyrics by Ned Washington,1029,False
1977,1978,50,54,Song Score by Al Kasha and Joel Hirschhorn; Adaptation Score by Irwin Kostal,160573,False
1977,1978,50,2,Music and Lyrics by Al Kasha and Joel Hirschhorn,160573,False
1971,1972,44,14,"Art Direction:  John B. Mansbridge, Peter Ellenshaw;  Set Decoration:  Emile Kuri",1031,False
1971,1972,44,9,Bill Thomas,1031,False
1971,1972,44,55,Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by Irwin Kostal,1031,False
1971,1972,44,56,Music and Lyrics by Richard M. Sherman and Robert B. Sherman,1031,False
1971,1972,44,47,"Alan Maley, Eustace Lycett",1031,True
1951,1952,24,31,Oliver Wallace,80748,False
1988,1989,61,15,Frank J. Urioste,1036,False
1988,1989,61,18,"Don Bassman, Kevin F. Cleary, Richard Overton",1036,False
1988,1989,61,19,Stephen H. Flick,1036,False
1988,1989,61,16,"Richard Edlund, Al DiSarro, Brent Boates",1036,False
1996,1997,69,7,Brenda Blethyn,1041,False
1996,1997,69,5,Marianne Jean-Baptiste,1041,False
1996,1997,69,12,Mike Leigh,1041,False
1996,1997,69,10,Simon Channing-Williams,1041,False
1996,1997,69,3,Mike Leigh,1041,False
1996,1997,69,2,Music and Lyric by Adam Schlesinger,1042,False
1996,1997,69,6,John Williams,1061,False
1937,1938,10,23,Music by George Gershwin; Lyrics by Ira Gershwin,1066,False
1947,1948,20,13,Robert Ryan,1068,False
1947,1948,20,5,Gloria Grahame,1068,False
1947,1948,20,12,Edward Dmytryk,1068,False
1947,1948,20,39,RKO Radio,1068,False
1947,1948,20,34,John Paxton,1068,False
1982,1983,55,13,Robert Preston,1081,False
1982,1983,55,7,Julie Andrews,1081,False
1982,1983,55,5,Lesley Ann Warren,1081,False
1982,1983,55,14,"Art Direction:  Rodger Maus, Tim Hutchinson",1081,False
1982,1983,55,9,Patricia Norris,1081,False
